325,11,202603,202603,NSH16URA,0, LENV,N,5,"4,1","0,01779","0,07",0,0,"0,07",0,M,325
325,11,202603,202603,NSH16ULA,0, LENV,N,4,"2,4","0,01779","0,05",0,0,"0,05",0,M,325
325,11,202603,202603,ULAN_1001,0, LENV,N,109,"178,4","0,01779","3,17","0,1",0,"3,27",0,M,325
325,11,202603,202603,NSH16URA,0, LENV,R,2,1,"0,01245","0,02",0,0,"0,02",0,M,325
325,11,202603,202603,NSH16ULA,0, LENV,R,2,1,"0,01245","0,01",0,0,"0,01",0,M,325
325,11,202603,202603,ULAN_1001,0, LSAV,N,1,"2,7","0,01779","0,05",0,0,"0,05",0,M,34
348,11,202603,202603,ULAN_1043,0, LENV,R,1,"0,5","0,0118","0,01",0,0,"0,01",0,M,348
348,11,202603,202603,ULA070164,0, LENV,N,878,"506,7","0,01686","8,55","0,3",0,"8,85",0,M,348
348,11,202603,202603,NULA_0901,0, LENV,N,10,"8,2","0,01686","0,15",0,0,"0,15",0,M,348
348,11,202603,202603,NSH64ULA,0, LENV,N,8,4,"0,01686","0,08",0,0,"0,08",0,M,348
348,11,202603,202603,URA070164,0, LENV,N,875,"498,8","0,01686","8,41","0,31",0,"8,72",0,M,348
348,11,202603,202603,ULAN_1043,0, LENV,N,2650,"1595,4","0,01686","26,94",1,0,"27,94",0,M,348
348,11,202603,202603,NURA_0901,0, LENV,N,14,"8,7","0,01686","0,16",0,0,"0,16",0,M,348
348,11,202603,202603,NSH64URA,0, LENV,N,4,2,"0,01686","0,04",0,0,"0,04",0,M,348
348,11,202603,202603,URA070164,0, LENV,N,5,"11,2","0,01686","0,19",0,0,"0,19",0,M,348
348,11,202603,202603,ULAN_1043,0, LENV,N,13,"13,9","0,01686","0,24",0,0,"0,24",0,M,348
348,11,202603,202603,NSH64URA,0, LENV,N,1,"0,5","0,01686","0,01",0,0,"0,01",0,M,348
348,11,202603,202603,URA070164,0, LENV,R,1,"0,5","0,0118","0,01",0,0,"0,01",0,M,348
348,11,202603,202603,ULAN_1043,0, LENV,R,1,"0,5","0,0118","0,01",0,0,"0,01",0,M,348
348,11,202603,202603,ULA070164,0, LENV,N,5,16,"0,01686","0,28",0,0,"0,28",0,M,348
348,11,202603,202603,NSH64ULA,0, LENV,N,4,"4,5","0,01686","0,08",0,0,"0,08",0,M,348
349,11,202603,202603,NSH67URA,0, LENV,N,13,"7,2","0,01686","0,14",0,0,"0,14",0,M,349
349,11,202603,202603,NSH67ULA,0, LENV,N,7,"3,6","0,01686","0,07",0,0,"0,07",0,M,349
,,,,,01,,,61029,44416.5,,670.94,24.66,0,695.6,,,
