006;011;202607;202607;55211001;0; NENV;N;10346;5277,1;0,01686;88,97;3,37;0;92,34
006;011;202607;202607;55211005;0; NENV;N;85;75,3;0,01686;1,27;0,05;0;1,32
006;011;202607;202607;5105001F;0; NENV;R;512;4198,7;0,0118;49,54;1,88;0;51,42
006;011;202607;202607;5105001G;0; NENV;R;948;7143,2;0,0118;84,29;3,19;0;87,48
006;011;202607;202607;5105001I;0; NENV;R;1020;7198,8;0,0118;84,95;3,22;0;88,16
006;011;202607;202607;5105001K;0; NENV;R;971;7597,1;0,0118;89,65;3,4;0;93,04
006;011;202607;202607;5121100P;0; NENV;R;294;374,9;0,0118;4,42;0,17;0;4,59
006;011;202607;202607;5121100R;0; NENV;R;1;0,5;0,0118;0,01;0;0;0,01
006;011;202607;202607;5121100V;0; NENV;R;1;0,5;0,0118;0,01;0;0;0,01
006;011;202607;202607;51211010;0; NENV;R;949;1221,3;0,0118;14,41;0,55;0;14,96
006;011;202607;202607;53050005;0; NENV;R;11;43,2;0,0118;0,51;0,02;0;0,53
006;011;202607;202607;53050009;0; NENV;R;781;3548,5;0,0118;41,87;1,59;0;43,46
006;011;202607;202607;53211002;0; NENV;R;1;0,5;0,0118;0,01;0;0;0,01
006;011;202607;202607;53211003;0; NENV;R;2;1;0,0118;0,01;0;0;0,01
006;011;202607;202607;5405000A;0; NENV;R;2344;12331,5;0,0118;145,51;5,51;0;151,02
006;011;202607;202607;54211001;0; NENV;R;36;47,7;0,0118;0,56;0,02;0;0,58
006;011;202607;202607;54211002;0; NENV;R;3;1,5;0,0118;0,02;0;0;0,02
006;011;202607;202607;55050007;0; NENV;R;930;6196,1;0,0118;73,11;2,77;0;75,88
006;011;202607;202607;55050009;0; NENV;R;880;5263,7;0,0118;62,11;2,35;0;64,46
006;011;202607;202607;55211001;0; NENV;R;24;21,2;0,0118;0,25;0,01;0;0,26
006;011;202607;202607;55211005;0; NENV;R;10;7,7;0,0118;0,09;0;0;0,09
014;011;202607;202607;110110KK;0; GS3V;N;770;5585,4;0,01779;99,36;3,76;0;103,13
014;011;202607;202607;110110KO;0; GS3V;N;733;5355,5;0,01779;95,27;3,61;0;98,88
014;011;202607;202607;110110KS;0; GS3V;N;627;4704,3;0,01779;83,69;3,17;0;86,86
014;011;202607;202607;110110KX;0; GS3V;N;714;5278,6;0,01779;93,91;3,56;0;97,46
014;011;202607;202607;110110L1;0; GS3V;N;749;5516,3;0,01779;98,13;3,72;0;101,85
014;011;202607;202607;110110L5;0; GS3V;N;628;4866,9;0,01779;86,58;3,28;0;89,86
014;011;202607;202607;110110L9;0; GS3V;N;768;5389,9;0,01779;95,89;3,63;0;99,52
014;011;202607;202607;110110LD;0; GS3V;N;719;5355,1;0,01779;95,27;3,61;0;98,88
014;011;202607;202607;110110LH;0; GS3V;N;683;5036;0,01779;89,59;3,39;0;92,98
