25,10,202603,202603,SPOX_1007,0, LENL,N,1,2,"0,00631","0,01",0,0,"0,01",0,F,25
25,10,202603,202603,SPOX_0046,0, LENL,R,7,"9,8","0,00441","0,04",0,0,"0,04",0,F,25
25,10,202603,202603,SPOX_1270,0, LENL,N,1,"1,5","0,00631","0,01",0,0,"0,01",0,F,25
25,10,202603,202603,SPOX_0089,0, LENL,N,1,"0,5","0,00631",0,0,0,0,0,F,25
25,10,202603,202603,SPOX_0046,0, LENL,N,9,"13,3","0,00631","0,08",0,0,"0,08",0,F,25
25,10,202603,202603,SPOX_9655,0, LENL,N,1,"1,3","0,00631","0,01",0,0,"0,01",0,F,25
35,30,202603,202602,ULAX_4721,0, LENL,N,2,7,"0,00626","0,05",0,0,"0,05",0,F,35
35,30,202603,202603,ULAX_1055,0, LENL,N,8529,"22137,9","0,00631","139,68","5,29",0,"144,97",0,F,35
35,30,202603,202603,ULAX_4759,0, LENL,N,661,"1240,5","0,00631","7,82","0,29",0,"8,11",0,F,35
35,30,202603,202602,ULAX_4765,0, LENL,N,56,"96,7","0,00631","0,61","0,01",0,"0,62",0,F,35
35,30,202603,202603,ULAX_4721,0, LENL,R,12383,"25760,5","0,00441","113,55","4,24",0,"117,79",0,F,35
35,30,202603,202602,ULAX_0873,0, LENL,R,41,"97,7","0,00438","0,43","0,01",0,"0,44",0,F,35
35,30,202603,202603,ULAX_0873,0, LENL,N,206,"581,1","0,00631","3,65","0,13",0,"3,78",0,F,35
35,30,202603,202603,ULAX_4758,0, LENL,N,517239,"1106098,7","0,00631","6979,46","264,3",0,"7243,76",0,F,35
35,30,202603,202602,ULAX_4758,0, LENL,R,6,"5,4","0,00441","0,02",0,0,"0,02",0,F,35
35,30,202603,202603,ULAX_2826,0, LSAL,R,17,"11,2","0,00441","0,03",0,0,"0,03",0,F,35
35,30,202603,202603,ULAX_4765,0, LENL,R,40091,"83963,2","0,00441","370,2","13,94",0,"384,14",0,F,35
35,30,202603,202602,ULAX_0873,0, LENL,N,110,"306,1","0,00626","1,91","0,07",0,"1,98",0,F,35
35,30,202603,202603,SPOX_9655,0, LENL,N,9,"6,8","0,00631","0,04",0,0,"0,04",0,F,35
35,30,202603,202603,ULAX_4728,0, LENL,N,162647,"316978,1","0,00631","2000,13","75,68",0,"2075,81",0,F,35
35,30,202603,202602,ULAX_4758,0, LENL,N,47,"62,3","0,00631","0,4",0,0,"0,4",0,F,35
35,30,202603,202603,ULAX_1055,0, LSAL,R,2,15,"0,00441","0,07",0,0,"0,07",0,F,35
35,30,202603,202603,ULAX_4762,0, LENL,R,70,"164,2","0,00441","0,71","0,01",0,"0,72",0,F,35
35,30,202603,202601,ULAX_4758,0, LENL,N,30,"52,9","0,00626","0,33","0,01",0,"0,34",0,F,35
35,30,202603,202603,SPOX_0090,0, LENL,N,1,"3,6","0,00631","0,02",0,0,"0,02",0,F,35
35,30,202603,202603,ULAX_4722,0, LENL,R,7,"31,9","0,00441","0,14",0,0,"0,14",0,F,35
35,30,202603,202602,ULAX_4721,0, LENL,R,1,"0,9","0,00438",0,0,0,0,0,F,35
35,30,202603,202603,ULAX_1055,0, LENL,R,3671,"10150,6","0,00441","44,79","1,69",0,"46,48",0,F,35
35,30,202603,202603,ULAX_4759,0, LENL,R,50,"157,1","0,00441","0,69","0,02",0,"0,71",0,F,35
35,30,202603,202602,ULAX_4765,0, LENL,R,21,"32,4","0,00438","0,13",0,0,"0,13",0,F,35
35,30,202603,202603,ULAX_4721,0, LSAL,N,1,"0,7","0,00631",0,0,0,0,0,F,35
35,30,202603,202602,ULAX_0873,0, LENL,R,8,"37,3","0,00441","0,17",0,0,"0,17",0,F,35
35,30,202603,202603,ULAX_0873,0, LENL,R,36,"270,5","0,00441","1,19","0,04",0,"1,23",0,F,35
35,30,202603,202603,ULAX_4758,0, LENL,R,40597,"83325,1","0,00441","367,38","13,83",0,"381,21",0,F,35
35,30,202603,202602,ULAX_4765,0, LENL,N,120,"217,3","0,00626","1,35","0,04",0,"1,39",0,F,35
35,30,202603,202603,ULAX_4721,0, LENL,N,162643,"317349,1","0,00631","2002,4","75,78",0,"2078,18",0,F,35
35,30,202603,202602,ULAX_0873,0, LENL,N,30,"69,2","0,00631","0,44","0,01",0,"0,45",0,F,35
35,30,202603,202603,SPOX_9655,0, LENL,R,1,"0,8","0,00441",0,0,0,0,0,F,35
35,30,202603,202603,ULAX_4728,0, LENL,R,12201,"25006,2","0,00441","110,23","4,11",0,"114,34",0,F,35
35,30,202603,202602,ULAX_4758,0, LENL,R,14,"15,5","0,00438","0,07",0,0,"0,07",0,F,35
35,30,202603,202603,ULAX_2826,0, LSAL,N,20,"31,8","0,00631","0,18",0,0,"0,18",0,F,35
35,30,202603,202603,ULAX_4765,0, LENL,N,517201,"1109741,3","0,00631","7002,43","265,16",0,"7267,59",0,F,35
35,30,202603,202601,ULAX_4765,0, LENL,N,33,"59,2","0,00626","0,37","0,01",0,"0,38",0,F,35
35,30,202603,202603,SPOX_8441,0, LENL,N,1,"3,6","0,00631","0,02",0,0,"0,02",0,F,35
35,30,202603,202603,ULAX_4725,0, LENL,N,671,"2115,5","0,00631","13,36","0,48",0,"13,84",0,F,35
35,30,202603,202602,ULAX_4758,0, LENL,N,123,"264,8","0,00626","1,66","0,04",0,"1,7",0,F,35
35,30,202603,202603,ULAX_1055,0, LSAL,N,11,"26,2","0,00631","0,17",0,0,"0,17",0,F,35
35,30,202603,202603,ULAX_4762,0, LENL,N,397,"848,8","0,00631","5,34","0,18",0,"5,52",0,F,35
35,30,202603,202602,ULAX_4765,0, LENL,R,1,"0,6","0,00441",0,0,0,0,0,F,35
35,30,202603,202603,ULAX_4722,0, LENL,N,673,"1188,8","0,00631","7,51","0,26",0,"7,77",0,F,35
48,68,202603,202602,ULAX_4006,0, LENL,R,5,"5,7","0,00438","0,03",0,0,"0,03",0,F,48
48,68,202603,202603,ULAX_4006,0, LENL,N,14637,"30839,6","0,00631","194,58","7,3",0,"201,88",0,F,48
48,68,202603,202602,ULAX_4006,0, LENL,N,1,9,"0,00631","0,06",0,0,"0,06",0,F,48
48,68,202603,202603,ULAX_4006,0, LENL,R,1279,"2650,9","0,00441","11,68","0,4",0,"12,08",0,F,48
49,66,202603,202603,ULAX_5040,0, LENL,R,173,"175,6","0,00441","0,77","0,02",0,"0,79",0,F,49
49,66,202603,202603,ULAX_1051,0, LENL,R,1601,"2073,2","0,00441","9,1","0,33",0,"9,43",0,F,49
