Credora;Devedora;Referencia;Trafego;POI;Rel;DESC;GH;Chamadas;Minutos;Tarifa;R$_Liq;PIS_Cofins;ICMS;R$_Bruto;CN_RELACIONAMENTO;CBS;IBS_Municipal;IBS_Estadual;EOT_Ponta;Corredor
025;200;202603;202603;E0403385;00;NSNL;N;000000000003;000000000010,7;0,00631;0000000000000,07;0000000000000,00;0000000000000,00;0000000000000,07;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;200;202603;202603;Q020487;00;NSNL;N;000000000001;000000000000,5;0,00631;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;200;202603;202603;Q0703337;00;NSNL;N;000000020793;000000103835,5;0,00631;0000000000655,20;0000000000024,82;0000000000000,00;0000000000680,02;;0000000000005,90;0000000000000,00;0000000000000,00;000000000000066;025
025;200;202603;202603;Q0703337;00;NSNL;R;000000000531;000000002770,5;0,00441;0000000000012,22;0000000000000,46;0000000000000,00;0000000000012,68;;0000000000000,11;0000000000000,00;0000000000000,00;000000000000001;025
025;200;202603;202603;Q0703364;00;NSNL;N;000000004086;000000012686,8;0,00631;0000000000080,05;0000000000003,03;0000000000000,00;0000000000083,08;;0000000000000,72;0000000000000,00;0000000000000,00;000000000000008;025
025;200;202603;202603;Q0703364;00;NSNL;R;000000000230;000000002482,8;0,00441;0000000000010,95;0000000000000,41;0000000000000,00;0000000000011,36;;0000000000000,10;0000000000000,00;0000000000000,00;000000000000001;025
025;200;202603;202603;Q0703411;00;NSNL;N;000000002526;000000006843,0;0,00631;0000000000043,18;0000000000001,64;0000000000000,00;0000000000044,82;;0000000000000,39;0000000000000,00;0000000000000,00;000000000000004;025
025;200;202603;202603;Q0703411;00;NSNL;R;000000000189;000000001138,2;0,00441;0000000000005,02;0000000000000,19;0000000000000,00;0000000000005,21;;0000000000000,05;0000000000000,00;0000000000000,00;000000000000001;025
025;200;202603;202603;Q0703496;00;NSNL;N;000000000014;000000000029,8;0,00631;0000000000000,19;0000000000000,01;0000000000000,00;0000000000000,20;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;200;202603;202603;Q0703498;00;NSNL;N;000000000024;000000000041,8;0,00631;0000000000000,26;0000000000000,01;0000000000000,00;0000000000000,27;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;200;202603;202603;RQ053FAC;00;NSNL;N;000000000035;000000000034,3;0,00631;0000000000000,22;0000000000000,01;0000000000000,00;0000000000000,23;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;200;202603;202603;RQ055FAC;00;NSNL;N;000000000034;000000000094,7;0,00631;0000000000000,60;0000000000000,02;0000000000000,00;0000000000000,62;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;025
025;200;202603;202603;RQ056FAC;00;NSNL;N;000000000036;000000000073,7;0,00631;0000000000000,47;0000000000000,02;0000000000000,00;0000000000000,49;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
035;200;202603;202603;1ALG002I;00;NENL;N;000000000017;000000000049,1;0,00631;0000000000000,31;0000000000000,01;0000000000000,00;0000000000000,32;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;1ALG002I;00;NENL;R;000000000001;000000000000,5;0,00441;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
