CREDORA;DEVEDORA;REFERENCIA;PERIODO_TRAFEGO;POI;TIPO_RELATORIO;DESCRITOR;GRUPO_HORARIO;CHAMADAS;MINUTOS;TARIFA;VALOR_LIQUIDO;VALOR_PIS_COFINS;VALOR_ICMS;VALOR_TOTAL;VALOR_TOTAL_REAL;OPERATOR_TYPE;EOT_CREDORA
012;011;202607;202607;SPOX_0999;00;4NENL;N;264;209,8;0,00608;1,28;0,05;0,00;1,33;0,00;F;A73
012;011;202607;202607;SPOX_0999;00;4NENL;N;874;800,1;0,00608;4,86;0,19;0,00;5,05;0,00;F;B08
012;011;202607;202607;SPOX_0999;00;4NENL;N;10;6,3;0,00608;0,04;0,00;0,00;0,04;0,00;F;B14
012;011;202607;202607;SPOX_0999;00;4NENL;N;3;3,7;0,00608;0,02;0,00;0,00;0,02;0,00;F;B16
012;011;202607;202607;SPOX_0999;00;4NENL;N;2;44,7;0,00608;0,27;0,01;0,00;0,28;0,00;F;B21
012;011;202607;202607;SPOX_0999;00;4NENL;N;1;0,5;0,00608;0,00;0,00;0,00;0,00;0,00;F;B42
012;011;202607;202607;SPOX_0999;00;4NENL;N;483;444,4;0,00608;2,70;0,10;0,00;2,80;0,00;F;B43
012;011;202607;202607;SPOX_0999;00;4NENL;N;3;3,8;0,00608;0,02;0,00;0,00;0,02;0,00;F;B46
012;011;202607;202607;SPOX_0999;00;4NENL;N;1022;699,4;0,00608;4,25;0,16;0,00;4,41;0,00;F;B47
012;011;202607;202607;SPOX_0999;00;4NENL;N;48;25,8;0,00608;0,16;0,01;0,00;0,17;0,00;F;B58
012;011;202607;202607;SPOX_0999;00;4NENL;N;4287;3877,9;0,00608;23,58;0,89;0,00;24,47;0,00;F;B77
012;011;202607;202607;SPOX_0999;00;4NENL;N;330;262,0;0,00608;1,59;0,06;0,00;1,65;0,00;F;B78
012;011;202607;202607;SPOX_0999;00;4NENL;N;4;3,6;0,00608;0,02;0,00;0,00;0,02;0,00;F;C61
012;011;202607;202607;SPOX_0999;00;4NENL;N;2297;1856,6;0,00608;11,29;0,43;0,00;11,72;0,00;F;C64
012;011;202607;202607;SPOX_0999;00;4NENL;N;1800;1357,8;0,00608;8,26;0,31;0,00;8,57;0,00;F;D07
012;011;202607;202607;SPOX_0999;00;4NENL;N;1303;1362,6;0,00608;8,28;0,32;0,00;8,60;0,00;F;D08
012;011;202607;202607;SPOX_0999;00;4NENL;N;560;519,1;0,00608;3,16;0,12;0,00;3,28;0,00;F;D26
012;011;202607;202607;SPOX_0999;00;4NENL;N;44;56,1;0,00608;0,34;0,01;0,00;0,35;0,00;F;D35
012;011;202607;202607;SPOX_0999;00;4NENL;N;3;2,3;0,00608;0,01;0,00;0,00;0,01;0,00;F;D44
012;011;202607;202607;SPOX_0999;00;4NENL;N;5;19,7;0,00608;0,12;0,00;0,00;0,12;0,00;F;D52
012;011;202607;202607;SPOX_0999;00;4NENL;N;1;0,5;0,00608;0,00;0,00;0,00;0,00;0,00;F;D67
012;011;202607;202607;SPOX_0999;00;4NENL;N;1;0,5;0,00608;0,00;0,00;0,00;0,00;0,00;F;D68
012;011;202607;202607;SPOX_0999;00;4NENL;N;251;157,3;0,00608;0,96;0,04;0,00;1,00;0,00;F;D75
012;011;202607;202607;SPOX_0999;00;4NENL;N;20;12,1;0,00608;0,07;0,00;0,00;0,07;0,00;F;E14
012;011;202607;202607;SPOX_0999;00;4NENL;N;63;31,5;0,00608;0,19;0,01;0,00;0,20;0,00;F;E16
012;011;202607;202607;SPOX_0999;00;4NENL;N;1;0,5;0,00608;0,00;0,00;0,00;0,00;0,00;F;E39
012;011;202607;202607;SPOX_0999;00;4NENL;N;2654;2356,3;0,00608;14,33;0,54;0,00;14,87;0,00;F;E61
012;011;202607;202607;SPOX_0999;00;4NENL;N;9;4,5;0,00608;0,03;0,00;0,00;0,03;0,00;F;E68
012;011;202607;202607;SPOX_0999;00;4NENL;N;14;34,3;0,00608;0,21;0,01;0,00;0,22;0,00;F;E72
012;011;202607;202607;SPOX_0999;00;4NENL;N;1;0,5;0,00608;0,00;0,00;0,00;0,00;0,00;F;E76
012;011;202607;202607;SPOX_0999;00;4NENL;N;5183;4567,2;0,00608;27,77;1,06;0,00;28,83;0,00;F;E83
012;011;202607;202607;SPOX_0999;00;4NENL;N;1005;696,6;0,00608;4,24;0,16;0,00;4,40;0,00;F;E84
012;011;202607;202607;SPOX_0999;00;4NENL;N;61;73,0;0,00608;0,44;0,02;0,00;0,46;0,00;F;E91
012;011;202607;202607;SPOX_0999;00;4NENL;N;211;262,7;0,00608;1,60;0,06;0,00;1,66;0,00;F;F08
012;011;202607;202607;SPOX_0999;00;4NENL;N;82;53,0;0,00608;0,32;0,01;0,00;0,33;0,00;F;F14
012;011;202607;202607;SPOX_0999;00;4NENL;N;4;3,2;0,00608;0,02;0,00;0,00;0,02;0,00;F;F17
012;011;202607;202607;SPOX_0999;00;4NENL;N;2784;2410,0;0,00608;14,65;0,56;0,00;15,21;0,00;F;F85
012;011;202607;202607;SPOX_0999;00;4NENL;N;757;489,1;0,00608;2,97;0,11;0,00;3,08;0,00;F;F89
012;011;202607;202607;SPOX_0999;00;4NENL;N;904;638,8;0,00608;3,88;0,15;0,00;4,03;0,00;F;G17
012;011;202607;202607;SPOX_0999;00;4NENL;N;4;2,0;0,00608;0,01;0,00;0,00;0,01;0,00;F;G25
012;011;202607;202607;SPOX_0999;00;4NENL;N;116;65,8;0,00608;0,40;0,02;0,00;0,42;0,00;F;G40
012;011;202607;202607;SPOX_0999;00;4NENL;N;2115;1654,5;0,00608;10,06;0,38;0,00;10,44;0,00;F;G90
012;011;202607;202607;SPOX_0999;00;4NENL;N;98;59,3;0,00608;0,36;0,01;0,00;0,37;0,00;F;H02
012;011;202607;202607;SPOX_0999;00;4NENL;N;83;96,8;0,00608;0,59;0,02;0,00;0,61;0,00;F;H24
012;011;202607;202607;SPOX_0999;00;4NENL;N;2;1,1;0,00608;0,01;0,00;0,00;0,01;0,00;F;H31
012;011;202607;202607;SPOX_0999;00;4NENL;N;67;76,7;0,00608;0,47;0,02;0,00;0,49;0,00;F;I61
012;011;202607;202607;SPOX_0999;00;4NENL;N;4;3,7;0,00608;0,02;0,00;0,00;0,02;0,00;F;J56
012;011;202607;202607;SPOX_0999;00;4NENL;N;18;9,5;0,00608;0,06;0,00;0,00;0,06;0,00;F;J83
012;011;202607;202607;SPOX_0999;00;4NENL;N;1;0,5;0,00608;0,00;0,00;0,00;0,00;0,00;F;J87
012;011;202607;202607;SPOX_0999;00;4NENL;N;4;2,0;0,00608;0,01;0,00;0,00;0,01;0,00;F;K05
012;011;202607;202607;SPOX_0999;00;4NENL;N;4;2,0;0,00608;0,01;0,00;0,00;0,01;0,00;F;K80
012;011;202607;202607;SPOX_0999;00;4NENL;N;114;92,3;0,00608;0,56;0,02;0,00;0,58;0,00;F;L50
012;011;202607;202607;SPOX_0999;00;4NENL;N;134;89,4;0,00608;0,54;0,02;0,00;0,56;0,00;F;N43
012;011;202607;202607;SPOX_0999;00;4NENL;N;302;338,4;0,00610;2,06;0,08;0,00;2,14;0,00;F;D52
012;011;202607;202607;SPOX_0999;00;4NENL;N;205;207,3;0,00610;1,26;0,05;0,00;1,31;0,00;F;G90
012;011;202607;202607;SPOX_0999;00;4NENL;N;1;0,5;0,00610;0,00;0,00;0,00;0,00;0,00;F;I87
012;011;202607;202607;SPOX_0999;00;4NENL;N;11;7,4;0,00610;0,05;0,00;0,00;0,05;0,00;F;L47
012;011;202607;202607;SPOX_0999;00;4NENL;R;4;46,1;0,00423;0,20;0,01;0,00;0,21;0,00;F;005
012;011;202607;202607;SPOX_0999;00;4NENL;R;10;21,9;0,00423;0,09;0,00;0,00;0,09;0,00;F;021
012;011;202607;202607;SPOX_0999;00;4NENL;R;7;10,7;0,00423;0,05;0,00;0,00;0,05;0,00;F;027
012;011;202607;202607;SPOX_0999;00;4NENL;R;117;641,5;0,00423;2,71;0,10;0,00;2,81;0,00;F;031
012;011;202607;202607;SPOX_0999;00;4NENL;R;5;4,3;0,00423;0,02;0,00;0,00;0,02;0,00;F;081
012;011;202607;202607;SPOX_0999;00;4NENL;R;25;23,5;0,00423;0,10;0,00;0,00;0,10;0,00;F;083
012;011;202607;202607;SPOX_0999;00;4NENL;R;50;94,3;0,00423;0,40;0,02;0,00;0,42;0,00;F;085
012;011;202607;202607;SPOX_0999;00;4NENL;R;34;26,2;0,00423;0,11;0,00;0,00;0,11;0,00;F;091
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00423;0,00;0,00;0,00;0,00;0,00;F;095
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;4,1;0,00423;0,02;0,00;0,00;0,02;0,00;F;202
012;011;202607;202607;SPOX_0999;00;4NENL;R;140;282,6;0,00423;1,20;0,05;0,00;1,25;0,00;F;205
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;1,1;0,00423;0,00;0,00;0,00;0,00;0,00;F;209
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,8;0,00423;0,00;0,00;0,00;0,00;0,00;F;219
012;011;202607;202607;SPOX_0999;00;4NENL;R;846;3047,3;0,00423;12,89;0,49;0,00;13,38;0,00;F;221
012;011;202607;202607;SPOX_0999;00;4NENL;R;39;100,3;0,00423;0,42;0,02;0,00;0,44;0,00;F;227
012;011;202607;202607;SPOX_0999;00;4NENL;R;363;1119,1;0,00423;4,73;0,18;0,00;4,91;0,00;F;232
012;011;202607;202607;SPOX_0999;00;4NENL;R;19;92,5;0,00423;0,39;0,01;0,00;0,40;0,00;F;235
012;011;202607;202607;SPOX_0999;00;4NENL;R;215;658,4;0,00423;2,79;0,11;0,00;2,90;0,00;F;271
012;011;202607;202607;SPOX_0999;00;4NENL;R;13;109,9;0,00423;0,46;0,02;0,00;0,48;0,00;F;279
012;011;202607;202607;SPOX_0999;00;4NENL;R;83;163,0;0,00423;0,69;0,03;0,00;0,72;0,00;F;281
012;011;202607;202607;SPOX_0999;00;4NENL;R;36;65,5;0,00423;0,28;0,01;0,00;0,29;0,00;F;282
012;011;202607;202607;SPOX_0999;00;4NENL;R;10;6,2;0,00423;0,03;0,00;0,00;0,03;0,00;F;283
012;011;202607;202607;SPOX_0999;00;4NENL;R;8;22,4;0,00423;0,09;0,00;0,00;0,09;0,00;F;284
012;011;202607;202607;SPOX_0999;00;4NENL;R;25;75,1;0,00423;0,32;0,01;0,00;0,33;0,00;F;285
012;011;202607;202607;SPOX_0999;00;4NENL;R;919;5212,3;0,00423;22,05;0,84;0,00;22,89;0,00;F;286
012;011;202607;202607;SPOX_0999;00;4NENL;R;22;27,7;0,00423;0,12;0,00;0,00;0,12;0,00;F;291
012;011;202607;202607;SPOX_0999;00;4NENL;R;22;20,6;0,00423;0,09;0,00;0,00;0,09;0,00;F;292
012;011;202607;202607;SPOX_0999;00;4NENL;R;6;5,3;0,00423;0,02;0,00;0,00;0,02;0,00;F;296
012;011;202607;202607;SPOX_0999;00;4NENL;R;28;56,0;0,00423;0,24;0,01;0,00;0,25;0,00;F;298
012;011;202607;202607;SPOX_0999;00;4NENL;R;37;161,9;0,00423;0,68;0,03;0,00;0,71;0,00;F;301
012;011;202607;202607;SPOX_0999;00;4NENL;R;9;10,8;0,00423;0,05;0,00;0,00;0,05;0,00;F;321
012;011;202607;202607;SPOX_0999;00;4NENL;R;9;11,7;0,00423;0,05;0,00;0,00;0,05;0,00;F;384
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00423;0,00;0,00;0,00;0,00;0,00;F;385
012;011;202607;202607;SPOX_0999;00;4NENL;R;9;12,5;0,00423;0,05;0,00;0,00;0,05;0,00;F;391
012;011;202607;202607;SPOX_0999;00;4NENL;R;3;7,6;0,00423;0,03;0,00;0,00;0,03;0,00;F;544
012;011;202607;202607;SPOX_0999;00;4NENL;R;3;10,0;0,00423;0,04;0,00;0,00;0,04;0,00;F;621
012;011;202607;202607;SPOX_0999;00;4NENL;R;34;145,8;0,00423;0,62;0,02;0,00;0,64;0,00;F;705
012;011;202607;202607;SPOX_0999;00;4NENL;R;15;54,2;0,00423;0,23;0,01;0,00;0,24;0,00;F;780
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00423;0,00;0,00;0,00;0,00;0,00;F;808
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;3,6;0,00423;0,02;0,00;0,00;0,02;0,00;F;809
012;011;202607;202607;SPOX_0999;00;4NENL;R;25;21,7;0,00423;0,09;0,00;0,00;0,09;0,00;F;921
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00423;0,00;0,00;0,00;0,00;0,00;F;925
012;011;202607;202607;SPOX_0999;00;4NENL;R;24;106,5;0,00423;0,45;0,02;0,00;0,47;0,00;F;931
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,9;0,00423;0,00;0,00;0,00;0,00;0,00;F;971
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,8;0,00423;0,00;0,00;0,00;0,00;0,00;F;981
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;2,6;0,00423;0,01;0,00;0,00;0,01;0,00;F;983
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00423;0,00;0,00;0,00;0,00;0,00;F;C69
012;011;202607;202607;SPOX_0999;00;4NENL;R;5;2,5;0,00423;0,01;0,00;0,00;0,01;0,00;F;H02
012;011;202607;202607;SPOX_0999;00;4NENL;R;128;710,0;0,00425;3,02;0,11;0,00;3,13;0,00;F;042
012;011;202607;202607;SPOX_0999;00;4NENL;R;9;27,8;0,00425;0,12;0,00;0,00;0,12;0,00;F;047
012;011;202607;202607;SPOX_0999;00;4NENL;R;30;34,0;0,00425;0,14;0,01;0,00;0,15;0,00;F;051
012;011;202607;202607;SPOX_0999;00;4NENL;R;2;5,3;0,00425;0,02;0,00;0,00;0,02;0,00;F;061
012;011;202607;202607;SPOX_0999;00;4NENL;R;2;1,0;0,00425;0,00;0,00;0,00;0,00;0,00;F;062
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00425;0,00;0,00;0,00;0,00;0,00;F;065
012;011;202607;202607;SPOX_0999;00;4NENL;R;3;1,5;0,00425;0,01;0,00;0,00;0,01;0,00;F;067
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00425;0,00;0,00;0,00;0,00;0,00;F;135
012;011;202607;202607;SPOX_0999;00;4NENL;R;9;9,6;0,00425;0,04;0,00;0,00;0,04;0,00;F;204
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00425;0,00;0,00;0,00;0,00;0,00;F;207
012;011;202607;202607;SPOX_0999;00;4NENL;R;5;2,6;0,00425;0,01;0,00;0,00;0,01;0,00;F;224
012;011;202607;202607;SPOX_0999;00;4NENL;R;226;557,9;0,00425;2,37;0,09;0,00;2,46;0,00;F;241
012;011;202607;202607;SPOX_0999;00;4NENL;R;10;74,7;0,00425;0,32;0,01;0,00;0,33;0,00;F;242
012;011;202607;202607;SPOX_0999;00;4NENL;R;129;360,6;0,00425;1,53;0,06;0,00;1,59;0,00;F;247
012;011;202607;202607;SPOX_0999;00;4NENL;R;151;284,4;0,00425;1,21;0,05;0,00;1,26;0,00;F;251
012;011;202607;202607;SPOX_0999;00;4NENL;R;6;5,4;0,00425;0,02;0,00;0,00;0,02;0,00;F;255
012;011;202607;202607;SPOX_0999;00;4NENL;R;57;164,8;0,00425;0,70;0,03;0,00;0,73;0,00;F;261
012;011;202607;202607;SPOX_0999;00;4NENL;R;55;157,0;0,00425;0,67;0,03;0,00;0,70;0,00;F;262
012;011;202607;202607;SPOX_0999;00;4NENL;R;73;113,4;0,00425;0,48;0,02;0,00;0,50;0,00;F;265
012;011;202607;202607;SPOX_0999;00;4NENL;R;102;440,9;0,00425;1,87;0,07;0,00;1,94;0,00;F;266
012;011;202607;202607;SPOX_0999;00;4NENL;R;52;84,8;0,00425;0,36;0,01;0,00;0,37;0,00;F;267
012;011;202607;202607;SPOX_0999;00;4NENL;R;3;4,6;0,00425;0,02;0,00;0,00;0,02;0,00;F;293
012;011;202607;202607;SPOX_0999;00;4NENL;R;12;37,2;0,00425;0,16;0,01;0,00;0,17;0,00;F;294
012;011;202607;202607;SPOX_0999;00;4NENL;R;37;28,2;0,00425;0,12;0,00;0,00;0,12;0,00;F;347
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;22,1;0,00425;0,09;0,00;0,00;0,09;0,00;F;396
012;011;202607;202607;SPOX_0999;00;4NENL;R;36;66,4;0,00425;0,28;0,01;0,00;0,29;0,00;F;470
012;011;202607;202607;SPOX_0999;00;4NENL;R;22;52,3;0,00425;0,22;0,01;0,00;0,23;0,00;F;541
012;011;202607;202607;SPOX_0999;00;4NENL;R;2;1,6;0,00425;0,01;0,00;0,00;0,01;0,00;F;555
012;011;202607;202607;SPOX_0999;00;4NENL;R;30;55,1;0,00425;0,23;0,01;0,00;0,24;0,00;F;562
012;011;202607;202607;SPOX_0999;00;4NENL;R;3;24,4;0,00425;0,10;0,00;0,00;0,10;0,00;F;593
012;011;202607;202607;SPOX_0999;00;4NENL;R;57;86,8;0,00425;0,37;0,01;0,00;0,38;0,00;F;695
012;011;202607;202607;SPOX_0999;00;4NENL;R;10;31,9;0,00425;0,14;0,01;0,00;0,15;0,00;F;706
012;011;202607;202607;SPOX_0999;00;4NENL;R;6;3,5;0,00425;0,01;0,00;0,00;0,01;0,00;F;715
012;011;202607;202607;SPOX_0999;00;4NENL;R;6;4,8;0,00425;0,02;0,00;0,00;0,02;0,00;F;738
012;011;202607;202607;SPOX_0999;00;4NENL;R;112;225,9;0,00425;0,96;0,04;0,00;1,00;0,00;F;757
012;011;202607;202607;SPOX_0999;00;4NENL;R;3;1,5;0,00425;0,01;0,00;0,00;0,01;0,00;F;773
012;011;202607;202607;SPOX_0999;00;4NENL;R;2;1,0;0,00425;0,00;0,00;0,00;0,00;0,00;F;804
012;011;202607;202607;SPOX_0999;00;4NENL;R;24;26,9;0,00425;0,11;0,00;0,00;0,11;0,00;F;842
012;011;202607;202607;SPOX_0999;00;4NENL;R;6;3,0;0,00425;0,01;0,00;0,00;0,01;0,00;F;865
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;8,2;0,00425;0,03;0,00;0,00;0,03;0,00;F;874
012;011;202607;202607;SPOX_0999;00;4NENL;R;16;75,4;0,00425;0,32;0,01;0,00;0,33;0,00;F;941
012;011;202607;202607;SPOX_0999;00;4NENL;R;3;2,4;0,00425;0,01;0,00;0,00;0,01;0,00;F;943
012;011;202607;202607;SPOX_0999;00;4NENL;R;15;24,0;0,00425;0,10;0,00;0,00;0,10;0,00;F;951
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;23,7;0,00425;0,10;0,00;0,00;0,10;0,00;F;960
012;011;202607;202607;SPOX_0999;00;4NENL;R;3;2,9;0,00425;0,01;0,00;0,00;0,01;0,00;F;961
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,7;0,00425;0,00;0,00;0,00;0,00;0,00;F;965
012;011;202607;202607;SPOX_0999;00;4NENL;R;2;11,2;0,00425;0,05;0,00;0,00;0,05;0,00;F;967
012;011;202607;202607;SPOX_0999;00;4NENL;R;19;18,5;0,00425;0,08;0,00;0,00;0,08;0,00;F;977
012;011;202607;202607;SPOX_0999;00;4NENL;R;6;5,9;0,00425;0,03;0,00;0,00;0,03;0,00;F;B43
012;011;202607;202607;SPOX_0999;00;4NENL;R;2;1,0;0,00425;0,00;0,00;0,00;0,00;0,00;F;B47
012;011;202607;202607;SPOX_0999;00;4NENL;R;3;1,5;0,00425;0,01;0,00;0,00;0,01;0,00;F;B58
012;011;202607;202607;SPOX_0999;00;4NENL;R;25;19,5;0,00425;0,08;0,00;0,00;0,08;0,00;F;B77
012;011;202607;202607;SPOX_0999;00;4NENL;R;10;16,5;0,00425;0,07;0,00;0,00;0,07;0,00;F;C64
012;011;202607;202607;SPOX_0999;00;4NENL;R;17;50,0;0,00425;0,21;0,01;0,00;0,22;0,00;F;D07
012;011;202607;202607;SPOX_0999;00;4NENL;R;8;12,3;0,00425;0,05;0,00;0,00;0,05;0,00;F;D08
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;1,2;0,00425;0,01;0,00;0,00;0,01;0,00;F;D35
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00425;0,00;0,00;0,00;0,00;0,00;F;D75
012;011;202607;202607;SPOX_0999;00;4NENL;R;8;59,2;0,00425;0,25;0,01;0,00;0,26;0,00;F;E61
012;011;202607;202607;SPOX_0999;00;4NENL;R;36;81,3;0,00425;0,35;0,01;0,00;0,36;0,00;F;E83
012;011;202607;202607;SPOX_0999;00;4NENL;R;4;2,2;0,00425;0,01;0,00;0,00;0,01;0,00;F;E84
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;5,5;0,00425;0,02;0,00;0,00;0,02;0,00;F;F08
012;011;202607;202607;SPOX_0999;00;4NENL;R;30;39,3;0,00425;0,17;0,01;0,00;0,18;0,00;F;F85
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00425;0,00;0,00;0,00;0,00;0,00;F;F89
012;011;202607;202607;SPOX_0999;00;4NENL;R;3;1,5;0,00425;0,01;0,00;0,00;0,01;0,00;F;G17
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00425;0,00;0,00;0,00;0,00;0,00;F;G40
012;011;202607;202607;SPOX_0999;00;4NENL;R;9;21,7;0,00425;0,09;0,00;0,00;0,09;0,00;F;G90
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00425;0,00;0,00;0,00;0,00;0,00;F;H02
012;011;202607;202607;SPOX_0999;00;4NENL;R;1;0,5;0,00427;0,00;0,00;0,00;0,00;0,00;F;G90
012;011;202607;202607;SPOX_0999;00;MNENI;D;26;29,1;0,00787;0,23;0,01;0,00;0,24;0,00;F;006
012;011;202607;202607;SPOX_0999;00;MNENI;D;4;13,4;0,00787;0,11;0,00;0,00;0,11;0,00;F;034
012;011;202607;202607;SPOX_0999;00;MNENI;D;28;15,4;0,00787;0,12;0,00;0,00;0,12;0,00;F;050
012;011;202607;202607;SPOX_0999;00;MNENI;D;30;71,0;0,00787;0,56;0,02;0,00;0,58;0,00;F;451
012;011;202607;202607;SPOX_0999;00;MNENI;D;5;2,5;0,00787;0,02;0,00;0,00;0,02;0,00;F;A61
012;011;202607;202607;SPOX_0999;00;MNENI;D;321;346,3;0,00787;2,73;0,10;0,00;2,83;0,00;F;B97
012;011;202607;202607;SPOX_0999;00;MNENI;D;270;326,8;0,00787;2,57;0,10;0,00;2,67;0,00;F;L06
012;011;202607;202607;SPOX_0999;00;MNENI;N;15;26,4;0,00787;0,21;0,01;0,00;0,22;0,00;F;006
012;011;202607;202607;SPOX_0999;00;MNENI;N;2;1,0;0,00787;0,01;0,00;0,00;0,01;0,00;F;034
012;011;202607;202607;SPOX_0999;00;MNENI;N;21;16,2;0,00787;0,13;0,00;0,00;0,13;0,00;F;050
012;011;202607;202607;SPOX_0999;00;MNENI;N;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;060
012;011;202607;202607;SPOX_0999;00;MNENI;N;10;9,2;0,00787;0,07;0,00;0,00;0,07;0,00;F;451
012;011;202607;202607;SPOX_0999;00;MNENI;N;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;461
012;011;202607;202607;SPOX_0999;00;MNENI;N;142;166,6;0,00787;1,31;0,05;0,00;1,36;0,00;F;B97
012;011;202607;202607;SPOX_0999;00;MNENI;N;133;137,4;0,00787;1,08;0,04;0,00;1,12;0,00;F;L06
012;011;202607;202607;SPOX_0999;00;MNENI;R;5;10,2;0,00787;0,08;0,00;0,00;0,08;0,00;F;050
012;011;202607;202607;SPOX_0999;00;MNENI;R;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;451
012;011;202607;202607;SPOX_0999;00;MNENI;R;27;53,6;0,00787;0,42;0,02;0,00;0,44;0,00;F;B97
012;011;202607;202607;SPOX_0999;00;MNENI;R;23;53,8;0,00787;0,42;0,02;0,00;0,44;0,00;F;L06
012;011;202607;202607;SPOX_0999;00;MNENI;S;2;1,0;0,00787;0,01;0,00;0,00;0,01;0,00;F;B97
012;011;202607;202607;SPOX_0999;00;MNENI;S;3;9,8;0,00787;0,08;0,00;0,00;0,08;0,00;F;L06
012;011;202607;202607;SPOX_0999;00;NENV;N;6;14,4;0,01499;0,22;0,01;0,00;0,23;0,00;F;034
012;011;202607;202607;SPOX_0999;00;NENV;N;40;55,0;0,01686;0,93;0,04;0,00;0,97;0,00;F;006
012;011;202607;202607;SPOX_0999;00;NENV;N;53;39,8;0,01686;0,67;0,03;0,00;0,70;0,00;F;050
012;011;202607;202607;SPOX_0999;00;NENV;N;1;0,5;0,01686;0,01;0,00;0,00;0,01;0,00;F;060
012;011;202607;202607;SPOX_0999;00;NENV;N;38;79,2;0,01686;1,34;0,05;0,00;1,39;0,00;F;451
012;011;202607;202607;SPOX_0999;00;NENV;N;1;0,5;0,01686;0,01;0,00;0,00;0,01;0,00;F;461
012;011;202607;202607;SPOX_0999;00;NENV;N;5;2,5;0,01686;0,04;0,00;0,00;0,04;0,00;F;A61
012;011;202607;202607;SPOX_0999;00;NENV;N;470;524,6;0,01686;8,84;0,34;0,00;9,18;0,00;F;B97
012;011;202607;202607;SPOX_0999;00;NENV;N;410;467,8;0,01686;7,89;0,30;0,00;8,19;0,00;F;L06
012;011;202607;202607;SPOX_0999;00;NENV;R;3;3,0;0,01180;0,04;0,00;0,00;0,04;0,00;F;050
012;011;202607;202607;SPOX_0999;00;NENV;R;1;0,5;0,01180;0,01;0,00;0,00;0,01;0,00;F;451
012;011;202607;202607;SPOX_0999;00;NENV;R;21;42,4;0,01180;0,50;0,02;0,00;0,52;0,00;F;B97
012;011;202607;202607;SPOX_0999;00;NENV;R;15;54,0;0,01180;0,64;0,02;0,00;0,66;0,00;F;L06
012;011;202607;202607;SPOX_6685;00;MNENI;D;9;17,9;0,00787;0,14;0,01;0,00;0,15;0,00;F;010
012;011;202607;202607;SPOX_6685;00;MNENI;D;12;8,2;0,00787;0,06;0,00;0,00;0,06;0,00;F;014
012;011;202607;202607;SPOX_6685;00;MNENI;D;254;211,5;0,00787;1,66;0,06;0,00;1,72;0,00;F;325
012;011;202607;202607;SPOX_6685;00;MNENI;D;32;19,4;0,00787;0,15;0,01;0,00;0,16;0,00;F;411
012;011;202607;202607;SPOX_6685;00;MNENI;N;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;010
012;011;202607;202607;SPOX_6685;00;MNENI;N;5;2,5;0,00787;0,02;0,00;0,00;0,02;0,00;F;014
012;011;202607;202607;SPOX_6685;00;MNENI;N;158;142,2;0,00787;1,12;0,04;0,00;1,16;0,00;F;325
012;011;202607;202607;SPOX_6685;00;MNENI;N;11;9,2;0,00787;0,07;0,00;0,00;0,07;0,00;F;411
012;011;202607;202607;SPOX_6685;00;MNENI;R;2;1,2;0,00787;0,01;0,00;0,00;0,01;0,00;F;325
012;011;202607;202607;SPOX_6685;00;NENV;N;10;18,4;0,01779;0,33;0,01;0,00;0,34;0,00;F;010
012;011;202607;202607;SPOX_6685;00;NENV;N;17;10,7;0,01779;0,19;0,01;0,00;0,20;0,00;F;014
012;011;202607;202607;SPOX_6685;00;NENV;N;408;351,7;0,01779;6,26;0,24;0,00;6,50;0,00;F;325
012;011;202607;202607;SPOX_6685;00;NENV;N;42;28,1;0,01779;0,50;0,02;0,00;0,52;0,00;F;411
012;011;202607;202607;SPOX_6685;00;NENV;R;1;0,7;0,01245;0,01;0,00;0,00;0,01;0,00;F;325
